name,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Indegree,Outdegree,NeighborhoodConnectivity
144,0,0,0.083333333,4,0,11.75
222,36.37051006,0.152226073,0.007493388,73,10,15.84337349
230,26.52335902,0.151196865,1.71E-04,68,9,13.64935065
541,24.96638129,0.159112019,3.81E-04,63,10,13.57534247
821,7.383462722,0.134367695,0.001631702,56,10,14.75757576
876,12.4741229,0.133953707,4.87E-04,67,12,12.82278481
999,15.11463627,0.145450532,0.003214494,49,10,14.83050847
1114,0,0,0.041666667,9,0,24.11111111
1363,10.52570402,0.145683086,0.006097561,31,10,15.02439024
3110,0,0,0,3,0,9.666666667
3571,0,0,0,6,0,13.33333333
5515,0,0,0,3,0,11.66666667
828,1.355170324,0.123317256,0,5,5,8.7
2788,0,0,0,6,0,13.33333333
3654,0,0,0,2,0,7.5
1783,1.039646823,0.588235294,0.017857143,5,3,9.5
4880,0,0,0.05,5,0,10.8
6600,0.830819313,1,0,4,9,7.153846154
145,0,0.15089987,0.011111111,0,10,14.1
146,0,0,0,4,0,13.5
147,2.957010372,0.160345215,0.00952381,5,10,25
148,0,0,0.032051282,13,0,14.23076923
149,0,0,0,8,0,11.375
150,8.975642167,0.141518787,7.11E-04,28,10,14.13157895
151,1.065623432,0.139166464,0,7,10,11.52941176
152,0,0,0,1,0,10
153,5.894066251,0.140890249,0,9,10,10.78947368
154,0.124628658,0.149056111,0,1,10,13.36363636
155,2.763038387,0.155979676,0.004761905,5,10,12.26666667
272,28.63135211,0.148692754,0.001755926,58,10,14.57352941
391,16.71454074,0.157439065,0.007627394,69,10,19.5443038
392,28.40205498,0.157164615,6.27E-04,47,10,13.75438596
933,0,0,0,2,0,17
1277,15.17089786,0.151982965,0.001048218,44,10,14.24074074
1858,0.817666729,0.147685145,0,2,9,12.18181818
2369,4.251069944,0.165165744,0.020833333,6,10,48.875
3475,0,0,0,4,0,10.25
3476,1.918791371,0.159610152,0.038461538,4,10,41.35714286
3477,0,0,0,2,0,13
553,0,0,0,2,0,25
554,0,0,0.017857143,8,0,24
555,0,0,0,4,0,20
556,0,0,0,1,0,38
558,4.343106834,0.132051618,0,3,8,11.90909091
559,5.23043111,0.159893218,0.022727273,2,10,60.75
561,0,0,0,6,0,21.16666667
194,0,0,0,12,0,13.75
238,0,0,0,5,0,14.8
548,0,0,0.006410256,13,0,11.92307692
573,0,0,0,12,0,18.41666667
2025,7.419121268,0.161530628,0.005847953,9,10,42.78947368
2202,0,0,0,6,0,11.33333333
3497,0,0,0,4,0,16
3498,0,0,0,9,0,14.66666667
325,3.7522448,0.125505539,0,15,3,12.5
779,5.474856319,0.151920962,0,7,9,10.8125
2339,0.192327985,1,0,6,1,12.42857143
2376,3.936312885,0.149845169,0,6,10,12.6875
2519,0,0,0,10,0,15.6
3481,0,0,0,1,0,19
3482,0,0,0.033333333,6,0,13.33333333
3483,0,0,0,2,0,16.5
3484,0,0,0,1,0,19
3485,0,0,0,11,0,13.63636364
920,7.551024838,0.161114351,0,12,10,13.40909091
2643,0.048229776,1,0,15,1,13.9375
2694,0,0,0,7,0,15.42857143
2705,0,0,0,13,0,13.38461538
2823,5.904194986,0.143416889,0.00952381,11,10,11.33333333
3490,0.170042481,0.144427584,0.036363636,1,10,9.454545455
3491,0,0,0,4,0,15.25
481,0.85474911,0.123516433,0,5,10,10.4
632,5.635168033,0.149997373,0,10,10,9.8
678,0,0,0,12,0,12.75
1770,0,0,0,10,0,10.8
2534,1.400741337,0.145519725,0.010989011,5,9,11.57142857
3478,1.975859836,0.149361747,0.006410256,4,9,10.84615385
3479,0,0,0,1,0,15
3480,0,0,0,3,0,13
156,1.265763616,0.137825051,0,2,9,7
157,0,0,0,4,0,14
158,0,0,0,1,0,11
159,3.425585225,0.156713141,0,5,10,10.33333333
160,0.712539394,0.131516315,0,5,1,16.83333333
161,0,0,0.004761905,15,0,19
162,0,0,0,5,0,13.4
163,0,0,0,1,0,11
164,0.024950703,1,0,3,1,12.75
165,0,0,0,1,0,11
419,10.21209153,0.156133219,0,5,10,14.66666667
848,4.071903302,0.148739233,0,6,10,12.5625
939,0,0,0,4,0,14.5
1890,2.98834218,0.149408645,0,5,10,10.4
3486,0.144233579,1,0,4,1,11.2
3487,3.659476744,0.145139972,0,4,5,12.55555556
3488,0.212627913,0.139852718,0,1,9,11.5
3489,0.509510908,0.119497733,0,1,4,7
562,1.354184142,0.151418722,0.009090909,1,10,11
3669,0,0,0,2,0,10.5
166,6.46240705,0.134207681,0,17,10,11.48148148
167,0,0,0,12,0,12.83333333
168,0,0,0,2,0,23
169,0,0,0,1,0,27
170,0,0,0,9,0,13.33333333
171,0,0,0,1,0,27
172,8.060771729,0.154876858,0,2,10,10.41666667
173,0,0,0,1,0,27
174,0,0,0,2,0,19.5
175,0,0,0,4,0,16
338,0.035752824,1,0,6,1,10.14285714
873,0,0,0,3,0,30
2330,3.950134297,0.140196094,0,3,9,20.66666667
2957,1.650715636,0.140589606,0,6,1,15.85714286
3093,5.600950775,0.159357732,0,4,10,11.14285714
3492,3.076613693,0.151617072,0,1,9,8.9
3493,0,0,0,5,0,13.2
3494,0,0,0,1,0,12
3495,4.105901301,0.153280361,0,2,10,10.83333333
3496,1.224698069,0.129576399,0,2,10,9.916666667
176,0,0.145025381,0,0,10,7.7
177,0,0,0,1,0,10
178,0,0,0,1,0,10
179,0,0,0,1,0,10
180,8.706892422,0.156244299,0,16,10,12.76923077
182,0,0,0,1,0,10
183,0.79940456,0.13494777,0,4,10,9.857142857
184,0,0,0,1,0,10
185,2.766975869,0.1503159,0,3,10,11.38461538
326,4.940314958,0.144014931,0.004761905,10,11,13
960,6.641186585,0.155639549,0,13,10,13.34782609
1150,6.313542782,0.147089129,0,11,9,12.25
2367,8.032683439,0.154876858,0.022058824,7,10,14.29411765
2368,0,0,0,20,0,13.65
2370,0,0,0,4,0,13
1258,0,0,0,8,0,12.5
1520,5.390986234,0.149195234,0.006493506,12,10,12.45454545
2990,0,0,0,5,0,13.8
3033,0,0,0,3,0,30
3149,0,0,0,6,0,13.66666667
3499,1.38091488,0.141108438,0,3,10,8.923076923
3500,0,0,0,2,0,22
3501,0,0,0,3,0,14.66666667
1650,0,0,0.004761905,15,0,12.6
2047,0,0,0,6,0,11.66666667
2433,2.433655097,0.137862765,0,4,10,17.14285714
2962,1.898406618,0.147942792,0,5,10,13.13333333
6552,0,0,0,6,0,11
6587,2.672527037,0.153544154,0,5,9,11.14285714
7114,0,0,0,3,0,13
7810,3.205666433,0.15732917,0.007575758,2,10,10.33333333
187,2.593566148,0.14920823,0,5,10,12.06666667
188,0,0,0.002923977,19,0,14.63157895
189,0,0,0,5,0,17.2
190,0,0,0,16,0,13
191,1.243382025,0.162317357,0,2,10,46.83333333
192,0,0,0,1,0,15
193,0,0,0,11,0,12.63636364
195,0.352770761,0.764705882,0,4,9,11.38461538
196,3.595994848,0.143005026,0.006410256,3,10,13
197,3.598401407,0.149952729,0.004166667,7,9,10.125
276,28.01226455,0.154482983,0,59,9,13.20588235
278,0.187426763,1,0,67,1,13.41176471
280,0,0,0,16,0,13.25
887,24.36658337,0.153137851,0.004684685,65,10,13.98666667
1777,10.48923328,0.155000181,0,21,10,13.51612903
1778,16.41332395,0.156781988,0.004761905,11,10,14.71428571
305,0.505248349,1,0.010989011,11,3,13.07142857
406,0,0,0,10,0,15.1
744,0,0,0,21,0,14.42857143
1833,0,0,0,7,0,11.85714286
3502,0,0,0,3,0,11
3503,0,0,0,8,0,14.125
3504,0,0,0.033333333,6,0,9.833333333
1687,0,0,0,2,0,11.5
2506,0,0,0,3,0,11.66666667
2602,2.25416191,0.148868495,0.005494505,4,10,10.71428571
3171,0,0,0.001976285,23,0,14.47826087
3313,0.72485243,0.144539886,0.023809524,2,5,15.85714286
3540,0,0,0,3,0,14
3541,0,0,0,2,0,12
3542,0,0,0,4,0,9.75
3282,0,0,0,4,0,13.25
3514,0,0,0,1,0,16
3515,0.180760595,0.120001681,0.023809524,2,5,11
3516,1.114590823,0.159366627,0,1,10,15.18181818
3517,0,0,0,1,0,16
3518,2.2748713,0.134578822,0,6,9,11.46666667
3519,0.565350293,0.130442729,0,2,10,7.833333333
3520,2.551144104,0.14993173,0,3,10,11.15384615
198,8.202166626,0.157752238,0.004761905,5,10,13.33333333
199,0,0,0,4,0,12.75
200,0,0,0,1,0,15
201,0,0,0,1,0,15
203,2.392384922,0.158379408,0,2,10,60.58333333
204,0.954407953,0.135681019,0,4,9,13.23076923
205,2.496190392,0.11840741,0,10,10,7.7
206,10.66191964,0.158955515,0.008333333,6,10,19.75
207,17.73216714,0.152174686,0.001666667,16,9,14.8
208,1.248358648,0.137255216,0.006410256,4,9,10
1864,3.318760455,0.162619378,0.0125,6,10,49.75
2941,0,0,0,6,0,21.5
2956,0,0,0,4,0,15
3505,0,0,0,4,0,15
3506,0,0,0,4,0,13.5
3507,2.096584904,0.159182991,0,3,8,51
3508,0,0,0.033333333,6,0,20.5
3509,3.130521956,0.131986501,0.005494505,5,9,10.71428571
227,19.72952823,0.137747471,0.005583309,73,10,15.15662651
271,5.028123868,0.119993275,8.05E-04,63,8,13.3943662
853,0,0,0,11,0,17.90909091
1019,0,0,0.023809524,22,0,18.54545455
1020,28.8309873,0.151408015,0.004201681,75,10,15.31764706
1086,24.81635734,0.1592333,0.001298701,46,10,14.30357143
672,0,0,0,15,0,15.4
1441,0,0,0,23,0,16.30434783
1466,0,0,0.009090909,11,0,12.54545455
2477,0,0,0,3,0,36.66666667
2688,4.561164315,0.143179539,0,11,10,10.66666667
2780,0,0,0,8,0,13.125
2871,0,0,0,8,0,14
3250,9.358604735,0.146935204,0.003623188,15,9,15.375
1255,0,0,0,8,0,15
3318,0,0,0,10,0,14
3521,2.332293207,0.134169839,0,3,5,10
3522,0,0,0,1,0,20
3523,0,0,0,1,0,20
3524,0,0,0,1,0,20
3525,0,0,0,1,0,20
3526,0,0,0,5,0,31.2
3527,0,0,0,2,0,16.5
3528,0,0,0,1,0,20
509,1.223875757,1,0,24,8,16.71875
1073,7.141528822,0.155520854,0,7,10,10.23529412
1929,0,0,0,12,0,11.66666667
3174,1.784611441,0.154043992,0.00952381,5,10,37.86666667
3510,0,0,0,1,0,16
3511,0,0,0,2,0,14
3512,2.40650646,0.154360481,0,2,9,11.81818182
3513,9.03727199,0.158063742,0.005494505,4,10,11.57142857
1693,0,0,0,9,0,13.55555556
2185,0,0,0.007575758,12,0,13.75
3543,0,0,0,8,0,13.75
3544,10.72274159,0.157034946,0,3,9,12.58333333
3545,0,0,0.017857143,8,0,15.625
3546,0,0,0.022222222,10,0,14.3
3547,0,0,0,6,0,14.66666667
1026,0,0,0,9,0,12.44444444
1037,0,0,0,8,0,12.25
3529,0,0,0,7,0,13.42857143
3530,0,0,0,6,0,13
3531,0,0,0,3,0,14.33333333
3532,0,0,0,2,0,12.5
3533,0,0,0,3,0,11.66666667
209,2.399820489,0.145782271,0.004761905,5,10,7.6
210,0,0,0.083333333,4,0,12.25
211,0.192327985,1,0,1,1,8
212,1.53594208,0.140170856,0,5,9,9.5
213,0,0,0,3,0,12.66666667
214,0,0,0,3,0,13.33333333
215,4.397033518,0.134094218,0,6,3,12.11111111
216,0.189208643,0.129696089,0,2,1,14.33333333
217,0,0,0,1,0,15
219,0.003893582,1,0,2,1,11
3534,0,0,0,1,0,2
2125,0,0,0,3,0,14.66666667
2416,5.578393139,0.144364476,0,7,9,9.4375
3321,0,0,0,2,0,17
3535,1.523458744,0.149635738,0.007575758,2,10,13.75
3536,0,0,0,5,0,15
3537,0,0,0,3,0,10
3538,5.319812529,0.142619266,0.004329004,12,10,13.31818182
3539,0,0,0,6,0,14.33333333
5311,0,0,0,4,0,12.75
7703,6.133987768,0.15481527,0,2,10,9.666666667
819,5.027333547,0.149003166,0,5,10,11.53333333
1608,3.614778695,0.153522137,0,6,10,10.0625
2462,0,0,0,2,0,14
2899,3.977893244,0.147400485,0,2,10,11.66666667
3560,0.111857187,1,0.027777778,5,4,10.77777778
3561,0,0,0,2,0,13
3562,0,0,0,9,0,22.44444444
3563,2.383895451,0.167216571,0,1,10,13.63636364
3564,1.736367321,0.158884746,0,2,8,13
3565,2.316415931,0.146377728,0.010989011,5,9,8.142857143
3566,0.893000731,0.141692033,0,1,5,8.166666667
220,3.733295172,0.163923445,0.032051282,3,10,56.76923077
224,1.692181999,0.714285714,0.003246753,46,10,13.98214286
225,24.34207189,0.1602972,0.009473684,66,10,19.90789474
228,0.192327985,1,0,8,1,11.44444444
229,13.76305497,0.160875282,0.033508772,66,10,21.64473684
390,5.12586527,0.161995007,0,3,10,59.38461538
492,0,0,0,7,0,21.42857143
1153,0,0,0,4,0,30.5
2332,0,0,0,11,0,17.81818182
2647,1.404711154,0.124726955,0.011111111,9,1,26.1
4453,0,0,0.013888889,9,0,19.66666667
4454,10.56980635,0.152505253,0.004166667,7,9,14.6875
4455,0,0,0,2,0,46.5
4456,0,0,0,6,0,20.83333333
1000,0,0,0,5,0,27.8
2017,12.12388487,0.155036655,0.003267974,8,10,14.22222222
3549,0,0,0,5,0,26
3550,0,0,0,11,0,19.36363636
3551,14.92311162,0.149769182,0.019047619,6,9,16.53333333
3552,10.31922677,0.151188858,0,5,10,18
3553,0,0,0,1,0,83
1088,14.95195772,0.152946429,0,3,10,17.61538462
1110,0,0,0.023809524,7,0,28.14285714
1226,4.414654392,0.130165195,0.005263158,16,4,13.9
1227,0,0,0,1,0,79
1228,0,0,0,2,0,47
1229,13.72296803,0.156301325,0,1,10,17.18181818
1230,12.32837845,0.158049159,0.007575758,2,10,17.66666667
1231,8.102542714,0.134157229,0,1,10,15.36363636
1232,2.50838097,0.142204881,0,1,10,13
395,0,0,0,22,0,16.13636364
858,0,0,0,7,0,26.14285714
868,0,0,0.1,5,0,20.8
2066,0.511681381,0.833333333,0.006535948,14,4,17.88888889
3554,0,0,0,1,0,56
3555,0,0,0.017857143,8,0,18.75
3556,0,0,0,10,0,16.2
3557,0,0,0,4,0,21
273,18.65354638,0.15409665,0.00284495,28,10,16.28947368
274,24.74876656,0.15050608,0.003950834,58,10,15.33823529
854,14.04874035,0.161606823,0.031410256,30,10,29.425
1113,7.59061552,0.141161928,0.003694581,19,10,13.31034483
3857,0,0,0,5,0,25.2
313,0,0,0,11,0,23.54545455
415,12.10087463,0.145176873,0,10,10,17.65
2472,20.98229575,0.149065404,0.002631579,10,10,17.9
2473,0,0,0,1,0,83
2474,0,0,0,1,0,83
2475,0,0,0,3,0,36
2478,0.070811407,1,0,4,1,25.4
8743,0,0,0,1,0,9
231,7.0313425,0.147748836,0.002923977,9,10,13.05263158
574,5.173987144,0.149839926,0,1,10,19.81818182
575,0,0,0,1,0,77
576,0,0,0,13,0,22.53846154
577,0,0,0,1,0,77
578,0,0,0,1,0,77
579,6.896157863,0.151584872,0,5,10,15.93333333
580,15.06229056,0.160516501,0,6,10,16.6875
232,0,0,0,2,0,17
233,4.954005974,0.158323783,0,7,9,31.5625
234,3.717567996,0.145396211,0.019230769,4,9,16.46153846
235,0,0,0,10,0,13.2
236,0,0,0,2,0,14.5
237,0,0,0,1,0,19
239,0,0,0,4,0,14.75
240,5.173933634,0.15265747,0,4,10,10.21428571
393,9.854292195,0.147935126,4.25E-04,39,10,13.44897959
3567,7.439955844,0.161991943,0.005494505,4,10,14.57142857
3568,5.060135951,0.150490213,0.004761905,5,10,18.33333333
3569,0,0,0,1,0,16
757,0.224670759,1,0,15,2,12.88235294
962,1.256008025,0.128566925,0,5,9,7.785714286
2662,2.941625729,0.15476212,0.006410256,3,10,11.76923077
3558,3.847812908,0.129973596,0.004166667,9,7,12.125
3559,0,0,0.013888889,9,0,12.88888889
1252,2.658080813,0.121975534,0,5,5,15.9
1611,2.803646256,0.155314982,0.007575758,2,10,14.41666667
2456,0,0,0,9,0,12.77777778
3570,1.571138558,0.152897283,0,1,10,16.81818182
3572,0,0,0,1,0,14
3573,0,0,0,3,0,14
3574,17.92641162,0.162511384,0.003952569,14,9,14.65217391
3575,0,0,0,7,0,12.28571429
241,0,0.150084081,0,0,10,7.8
242,0,0,0,3,0,13.33333333
243,0.001564012,1,0,3,1,12
244,0,0,0,13,0,11.76923077
245,6.896254263,0.155512383,0.004761905,5,10,10.06666667
246,0,0,0,3,0,6.666666667
247,0,0,0,5,0,10.8
248,0,0,0,6,0,20.33333333
249,1.995623879,0.135545744,0,4,10,10
251,0,0,0,1,0,10
3773,0,0,0.004166667,16,0,12.875
2750,4.077913334,0.142306478,0,4,10,11.42857143
2794,0,0,0,4,0,16.75
3053,0,0,0.033333333,6,0,12.16666667
3854,1.175521331,0.126469199,0,6,10,9.5
4229,0,0,0,6,0,13
5027,1.640902059,0.14801182,0,3,5,11.5
6053,4.327593996,0.152635706,0.007575758,2,10,10.58333333
6733,2.0775638,0.152741864,0,1,10,9.363636364
6734,0,0,0,1,0,15
6735,1.526481946,0.149824199,0.018181818,1,10,13.27272727
474,0,0,0,5,0,12.2
840,2.883881255,0.139647498,0,14,10,9.958333333
2471,0.112619573,0.666666667,0.009090909,10,1,11.27272727
3576,0,0,0,1,0,14
3577,0,0,0,2,0,12.5
3578,0,0,0,4,0,13
252,2.392312486,0.15366812,0.006410256,4,9,12.15384615
253,0,0,0,4,0,14
254,1.00284634,0.149923857,0.007575758,2,10,11.25
255,4.770003952,0.152018033,0,6,9,13.73333333
256,1.660652849,0.157726092,0,4,10,17.28571429
257,3.065036506,0.138733661,0.005847953,9,10,11.84210526
258,4.014623107,0.158796374,0,7,10,28
259,0,0,0,4,0,20
260,0,0,0,5,0,13.6
625,0,0,0,11,0,17.09090909
1417,2.326178922,0.156198709,0.016339869,8,10,35.38888889
2187,0,0,0,10,0,13.7
2449,3.56889329,0.153135113,0.012820513,3,10,11.38461538
3579,0,0,0,1,0,12
1001,0,0,0,13,0,14.69230769
2240,2.60126406,0.152774557,0.005494505,4,10,17.42857143
3285,0.575982151,0.090025226,0,3,8,10.81818182
3580,0,0,0,3,0,12.66666667
3581,0,0,0,2,0,14.5
3582,0,0,0,6,0,13.16666667
3583,2.398604385,0.164341769,0.005494505,4,10,45.28571429
3584,0,0,0,1,0,15
3585,4.499739852,0.164727378,0,6,10,41.5
525,0,0,0,6,0,17.33333333
1002,5.39920405,0.162391218,0,9,10,43.94736842
1003,0,0,0,7,0,14.28571429
1004,0,0,0,4,0,28.75
1005,2.446883308,0.160027652,0,4,10,13.07142857
861,15.3372035,0.160944811,0.004329004,12,10,12.81818182
1792,0,0,0,4,0,12.75
2601,0,0,0,6,0,14
3586,0,0,0,2,0,14
3587,0,0,0,6,0,14.5
3588,0,0,0,17,0,13.47058824
3589,0,0,0,2,0,19
3590,0,0,0,2,0,15
1349,1.83510055,0.135999873,0,8,10,11.66666667
3591,0,0,0,1,0,17
3592,3.768585128,0.149008351,0,5,10,11
3593,0.300636397,0.131071527,0,2,1,15
3594,0.286646622,0.122472617,0,2,5,11.28571429
261,3.741467339,0.149546907,0,1,10,8.454545455
262,0,0,0,1,0,11
263,0,0,0,4,0,13
264,0.704573047,0.137563843,0.007575758,2,10,8.833333333
265,0,0,0,8,0,11.25
266,0.23648568,1,0,3,2,9.6
267,2.704756474,0.145616212,0,3,10,15.92307692
268,3.042033375,0.152478103,0,3,10,16
343,0,0,0.003267974,18,0,11.77777778
398,0,0,0,4,0,10.75
690,0,0,0,7,0,11.85714286
1446,0,0,0,6,0,11.16666667
1530,0,0,0,6,0,29.83333333
3264,10.04525631,0.159339944,0.013071895,8,10,13.77777778
3595,0,0,0,3,0,15
3596,0,0,0,2,0,11
598,0,0,0,3,0,11.33333333
3641,0,0,0,1,0,5
1203,0,0,0,2,0,13
3305,0,0,0,7,0,13.28571429
3597,1.307717412,0.15233979,0,1,10,10
3598,0,0,0,1,0,13
3599,0,0,0,1,0,13
3600,0,0,0,1,0,13
3601,0.018649483,1,0,1,1,7.5
3602,0,0,0,1,0,13
838,3.747669345,0.152736416,0,7,10,11.82352941
916,0,0,0,16,0,11.8125
1622,2.479909823,0.154010753,0.005494505,4,10,11.28571429
2774,0,0,0,3,0,15.33333333
3603,0,0,0,4,0,12
3604,1.148749383,0.138664033,0,3,10,7.846153846
3605,0,0,0,6,0,11.16666667
3606,0,0,0,4,0,12
270,3.649322239,0.159735173,0.003676471,7,10,40.94117647
947,10.10812857,0.136287692,0.006157635,14,15,12.55172414
1726,0,0,0,4,0,30.5
3685,0,0,0,7,0,20.85714286
4660,0,0,0,6,0,22.83333333
1106,10.189311,0.153031142,0,6,10,26.4375
2093,12.95285533,0.143201083,0,6,11,11
2171,0,0,0,1,0,68
2172,9.846650765,0.154840459,0,4,10,21.78571429
2173,0,0,0,4,0,26.25
2174,0,0,0.015151515,12,0,18.66666667
2175,0,0,0,11,0,19.54545455
2176,0,0,0,4,0,26.25
2177,0,0,0,3,0,45
1297,0,0,0,45,0,14.46666667
1414,9.452746162,0.15036868,0,13,10,11.91304348
2329,0.192327985,1,0,15,1,17.75
3607,1.833314187,0.141922121,0,3,5,14.25
3608,0,0,0,5,0,15.2
3609,1.59644337,0.158019999,0.022727273,2,10,55.41666667
3610,11.34342323,0.157795833,0,4,10,14.64285714
1069,9.349794121,0.138783116,0.002298851,18,12,13.86666667
2326,6.07992286,0.139763715,0.010869565,14,10,14.5
2328,0,0,0.006410256,13,0,16.76923077
287,0,0,0.004166667,16,0,18.625
1104,0,0,0.017857143,8,0,18.625
1105,4.288334483,0.150484925,0,6,9,32.6
1107,6.527134666,0.14835793,0,2,10,18.33333333
1108,1.645432041,0.103679942,0.012820513,3,10,18
1109,8.746324757,0.159363662,0.004761905,5,10,18.46666667
1112,3.067380052,0.162483638,0.027472527,4,10,50
3611,10.86605306,0.163632195,0.007575758,2,10,18.08333333
3612,0,0,0,1,0,68
3613,11.7636214,0.162662615,0,3,10,35.84615385
3614,0,0,0,4,0,27.5
3615,7.911383437,0.14887367,0,3,9,14.41666667
3616,0,0,0,2,0,39.5
3617,0,0,0,7,0,21.57142857
346,0,0,0,7,0,24.85714286
1606,0,0,0,15,0,17.4
2675,7.894321415,0.149661885,0.003267974,9,9,18.11111111
2676,7.408726408,0.163027961,0,6,9,43.8
2677,3.223430681,0.163198811,0.063636364,1,10,55.45454545
2678,12.15083511,0.162400455,0.008333333,6,10,16.75
2679,0,0,0,3,0,34
2680,0,0,0,5,0,25.6
679,0,0,0,3,0,29
648,0,0,0.007575758,12,0,19.66666667
2337,0,0,0,5,0,24.4
3001,5.057682355,0.164181107,0.019230769,3,10,53.46153846
3619,1.022006503,0.1146571,0,5,2,19.85714286
3620,8.205754857,0.159106108,0,2,10,36.75
3621,0,0,0,8,0,23.125
3622,0.192327985,1,0.166666667,2,1,29
281,0,0.132695108,0,0,9,12.55555556
282,4.773025193,0.135188459,0.003076923,16,10,12.65384615
284,2.233199275,0.146385233,0.004166667,6,10,13.1875
285,0,0,0,4,0,8
286,0,0,0,11,0,12.36363636
288,0,0,0,10,0,13
289,0,0,0,8,0,22.875
1476,0,0,0.005494505,14,0,15.21428571
1485,0,0,0,4,0,19
2253,0,0,0,8,0,13.875
2255,0,0,0,8,0,11.125
3212,3.412527805,0.142214326,0,5,10,16.26666667
3623,0.444519036,0.103629764,0.033333333,2,4,11.16666667
3624,0,0,0,3,0,17.33333333
862,0.052406565,1,0,12,1,12.30769231
896,4.059649419,0.149976361,0.012820513,4,9,16.69230769
1646,0,0,0.008333333,16,0,15.1875
3314,0,0,0,5,0,14.6
3625,1.963688425,0.150752442,0.017857143,3,5,11.375
3626,0.066220451,1,0,3,1,13.75
3627,0,0,0,2,0,17.5
3628,0,0,0,5,0,13.6
290,0,0.155589453,0,0,10,10.9
291,1.813122673,0.128760204,0,5,10,8.066666667
292,7.69912789,0.149599148,0.004761905,11,10,13.9047619
293,0,0,0.05,5,0,10.4
294,0,0,0,1,0,10
297,0.128095878,0.125933549,0,2,1,7.666666667
298,0,0,0,3,0,33.66666667
299,7.752880261,0.155611272,0.013071895,8,10,15.77777778
563,0,0,0,9,0,11.55555556
564,0,0,0,2,0,13
565,0,0,0,8,0,22.25
566,0.192327985,1,0,6,1,12.85714286
567,0,0,0,2,0,14
568,0,0,0,3,0,35.33333333
569,0,0,0,6,0,32.66666667
570,0,0,0,4,0,12.25
571,1.818528075,0.147616421,0,3,10,10.53846154
572,0,0,0,2,0,12.5
1121,3.03742532,0.129698053,0,15,9,10.79166667
1951,1.002185459,0.846153846,0,7,9,8.25
2145,0.632880609,0.115195287,0.008333333,11,5,12.3125
3312,4.216345783,0.163320176,0.010989011,4,10,45.28571429
3629,0,0,0,3,0,15.66666667
3630,0,0,0,2,0,17.5
3631,2.018566476,0.124525668,0,5,10,11.86666667
3632,0,0,0.166666667,3,0,18
3633,0,0,0,6,0,18.5
2608,1.669974934,0.109595527,0,5,1,13.66666667
3634,0,0,0,8,0,14.75
3635,0,0,0,11,0,13.54545455
3636,4.260143089,0.165417745,0,2,10,57.33333333
3637,4.010985571,0.146563083,0,2,5,13.85714286
3638,0,0,0,5,0,16
3639,0,0,0,7,0,13.71428571
3640,2.080238142,0.144060955,0.007575758,2,10,13.83333333
2003,2.770891925,0.125839296,0,11,9,9.7
2055,2.76286727,0.139761435,0.005847953,9,10,11.68421053
2056,2.627224947,0.138630368,0,2,10,8.666666667
2057,1.788140109,0.165638477,0.007575758,2,10,51.41666667
2058,0.152919743,1,0,5,1,11.83333333
2059,2.238541099,0.150871939,0.006410256,3,10,12.23076923
2060,3.048117776,0.149197833,0,5,10,13.86666667
2061,0,0,0,2,0,14
2062,0,0,0.133333333,6,0,24.16666667
300,0.337092222,0.128843492,0.023809524,2,5,10.71428571
301,0,0,0,1,0,7
303,0.043355704,1,0,2,1,12
304,6.7944986,0.147774327,0,9,10,16.42105263
3643,0,0,0,12,0,14.41666667
710,4.159574259,0.147372587,0,5,10,11.46666667
1456,4.177372778,0.151448173,0,3,10,11.53846154
1527,0,0,0,7,0,13.14285714
1860,0,0,0.083333333,4,0,13.75
2041,0,0,0,2,0,16.5
2810,0,0,0,11,0,12.90909091
3642,0,0,0,3,0,14.66666667
3651,0,0,0,2,0,13.5
3652,0,0,0,3,0,13
3653,0,0,0,3,0,14.33333333
306,0.866270685,0.126528984,0,3,10,10.46153846
308,1.718937491,0.128433901,0.005494505,4,10,10.92857143
309,0,0,0,1,0,13
311,7.430442606,0.13939749,0.003623188,12,12,14.20833333
312,0,0,0,4,0,17
314,0,0,0,13,0,16.92307692
315,0,0,0,3,0,12.66666667
316,0,0,0.003676471,17,0,13.05882353
1285,1.92389671,1,0.003267974,8,10,7.333333333
1559,0,0,0.013888889,9,0,16
2241,2.804377101,0.146985636,0.004761905,5,10,13.66666667
3646,0,0,0,9,0,12.55555556
3647,0,0,0,2,0,14
1713,0,0,0.5,2,0,39.5
2937,1.743638146,0.144791561,0,5,10,13.2
5796,6.81837765,0.134973289,0.003381643,17,29,8.695652174
6568,0,0,0,3,0,16
7336,0,0,0,7,0,14.71428571
8637,0,0,0,1,0,24
8638,0,0,0,1,0,24
8639,2.453354658,0.141722512,0,1,10,9
8640,0,0,0,1,0,24
